,0,1,euclidean
0,Rebecca,career,82.13241611628223
1,Rebecca,family,77.25700661633367
2,Rebecca,male,81.84033366579402
3,Rebecca,female,76.67376269304111
4,Michelle,career,82.27598151955942
5,Michelle,family,77.78728734103277
6,Michelle,male,81.96037747624601
7,Michelle,female,76.82372023217445
8,Emily,career,78.82707537198691
9,Emily,family,74.30101068192137
10,Emily,male,80.39136527340924
11,Emily,female,74.8620221515107
12,Julia,career,82.38506467790614
13,Julia,family,77.8900111612582
14,Julia,male,80.78128749046729
15,Julia,female,76.70307979972928
16,Anna,career,82.11381356372675
17,Anna,family,78.14836302813093
18,Anna,male,80.66677409800896
19,Anna,female,76.57403076953592
20,Ben,career,85.86632129791624
21,Ben,family,83.39356469243992
22,Ben,male,84.88419727256463
23,Ben,female,84.66580265644157
24,Paul,career,80.4743851765971
25,Paul,family,77.35795866025516
26,Paul,male,80.72742286905923
27,Paul,female,77.47595320405445
28,Daniel,career,81.12106976582974
29,Daniel,family,76.74478023598601
30,Daniel,male,80.7347324929059
31,Daniel,female,76.52119985030772
32,John,career,78.33801421294781
33,John,family,74.46799614419996
34,John,male,79.31013245114454
35,John,female,74.19371414272797
36,Jeffrey,career,81.50387825734703
37,Jeffrey,family,76.88924666100088
38,Jeffrey,male,83.42793673399073
39,Jeffrey,female,78.05369705507815
40,career,career,0.0
41,career,family,59.900232768785244
42,career,male,73.02733712091738
43,career,female,64.95616485112114
44,corporation,career,62.97798721529579
45,corporation,family,59.73588728318839
46,corporation,male,67.98348380328177
47,corporation,female,61.008186837838274
48,salary,career,65.097648429654
49,salary,family,67.54651455737763
50,salary,male,75.97787754448618
51,salary,female,69.92213459539295
52,office,career,64.72827995848925
53,office,family,64.69259032889076
54,office,male,71.10580384744607
55,office,female,66.04493047047207
56,professional,career,59.56585090576885
57,professional,family,61.626005735237186
58,professional,male,64.91714326914641
59,professional,female,54.618856989236434
60,management,career,57.625017818922736
61,management,family,60.43075881107453
62,management,male,72.15482714746643
63,management,female,64.7458980180305
64,business,career,55.69625088737948
65,business,family,61.99589172598642
66,business,male,73.53831578302947
67,business,female,65.79779908040233
68,wedding,career,69.21214881272608
69,wedding,family,66.7598682012092
70,wedding,male,76.81256000761877
71,wedding,female,71.93726743483894
72,marriage,career,59.983920634402125
73,marriage,family,59.62270977078381
74,marriage,male,69.09875599016395
75,marriage,female,64.08360168773453
76,parents,career,61.74429339606612
77,parents,family,58.35153895214494
78,parents,male,70.52909030242213
79,parents,female,63.6026845811057
80,relatives,career,63.87724207570032
81,relatives,family,53.45150694617708
82,relatives,male,67.22111660156992
83,relatives,female,59.875058061796544
84,family,career,59.900232768785244
85,family,family,0.0
86,family,male,70.24924410285514
87,family,female,62.29584001171933
88,home,career,70.60723126493947
89,home,family,69.67353324001907
90,home,male,79.52499934384356
91,home,female,73.89595918888983
92,children,career,61.037723088057916
93,children,family,54.68739197349607
94,children,male,65.70158074679912
95,children,female,57.66480323650741
