First word,Second word,cosine distance
rebecca,career,182525.680299633
rebecca,family,177974.85356543722
rebecca,male,195632.16234787533
rebecca,female,188211.70175589906
michelle,career,164798.13613039465
michelle,family,159740.67890842995
michelle,male,179205.95727528058
michelle,female,171074.54837480315
emily,career,159124.9833970114
emily,family,153857.18237307158
emily,male,174003.3427482159
emily,female,165617.82628380563
julia,career,171990.54340109238
julia,family,167146.5227386219
julia,male,185839.6642426104
julia,female,178014.43055296905
anna,career,259553.9847855698
anna,family,256347.01614216706
anna,male,268932.3024306795
anna,female,263583.1480968147
ben,career,88867.20925951627
ben,family,79075.61048913693
ben,male,113374.98717133339
ben,female,100022.19973611584
paul,career,68646.99054119979
paul,family,55396.06170415989
paul,male,98331.61595251184
paul,female,82585.33738693102
daniel,career,142357.7137685277
daniel,family,136461.58256291287
daniel,male,158814.1779888242
daniel,female,149579.08987697642
john,career,65741.22370442009
john,family,51746.42848771293
john,male,96327.67905833627
john,female,80193.42678387761
jeffrey,career,578045.7046401675
jeffrey,family,576568.3826707804
jeffrey,male,582317.0816784278
jeffrey,female,579865.5939320907
career,career,0.0
career,family,49425.87056704803
career,male,95076.79751894089
career,female,78683.07273245986
corporation,career,119397.32376277652
corporation,family,112315.33289986089
corporation,male,138609.74327868683
corporation,female,127924.03314262861
salary,career,77492.38782950092
salary,family,66071.03046060083
salary,male,104699.07063478566
salary,female,90057.72376798606
office,career,52972.98870880378
office,family,34151.15596434043
office,male,88107.4911668414
office,female,70105.72435443658
professional,career,81488.90185930437
professional,family,70739.04735639394
professional,male,107698.97713429765
professional,female,93546.48850537896
management,career,84761.5447729973
management,family,74464.39766782157
management,male,110188.03920002519
management,female,96401.71377967723
business,career,50852.73026232624
business,family,30609.150492864454
business,male,86851.42167376811
business,female,68521.08481663567
wedding,career,64223.571754687706
wedding,family,49845.81078943639
wedding,male,95296.8376855877
wedding,female,78951.83269248564
marriage,career,74105.79582390588
marriage,family,62146.84200122076
marriage,male,102268.57972321098
marriage,female,87240.19859652918
parents,career,55875.80961233749
parents,family,38481.955607139156
parents,male,89879.12896604923
parents,female,72323.1737092284
relatives,career,95730.39745773803
relatives,family,86677.60041292079
relatives,male,118832.0180679825
relatives,female,106174.27893036498
family,career,49425.87056704803
family,family,0.0
family,male,86015.63239527149
family,female,67465.38918754354
home,career,46529.130074751476
home,family,22895.319310617695
home,male,84396.61572028986
home,female,65381.174653338254
children,career,48439.58470722333
children,family,26542.392378985693
children,male,85457.56810911564
children,female,66744.47101086465
