First word,Second word,cosine distance
rebecca,career,75402.10405141966
rebecca,family,74395.11383863249
rebecca,male,75674.3260687734
rebecca,female,76285.50108344282
michelle,career,91431.14513919357
michelle,family,90551.32007768817
michelle,male,91601.77928503482
michelle,female,92073.18049577702
emily,career,34324.657639120705
emily,family,31866.122710117023
emily,male,34712.08132207631
emily,female,36032.466049933166
julia,career,48107.042995154756
julia,family,46399.94654221265
julia,male,48412.62059364824
julia,female,49365.89110875634
anna,career,39787.110197694674
anna,family,37662.19102026648
anna,male,40168.66299114901
anna,female,41289.1101164248
ben,career,41542.19405813422
ben,family,39682.39939797819
ben,male,42042.59117945269
ben,female,43140.59922013505
paul,career,25390.591121504167
paul,family,21997.888161622875
paul,male,25977.219646507765
paul,female,27727.89709625865
daniel,career,60276.550858369286
daniel,family,58942.36428572642
daniel,male,60537.06336938867
daniel,female,61314.290206095335
john,career,19548.68170450687
john,family,14938.97119967343
john,male,20355.20679137023
john,female,22572.301817066284
jeffrey,career,99587.04316624533
jeffrey,family,98774.91803449528
jeffrey,male,99553.67327166576
jeffrey,female,100201.82364676923
career,career,0.0
career,family,17206.118243467758
career,male,22059.07480591204
career,female,24105.440143218817
corporation,career,33490.55523060846
corporation,family,31019.542084977063
corporation,male,33961.320696915755
corporation,female,35309.28645122599
salary,career,39462.64584541385
salary,family,37424.38407109288
salary,male,39883.0702551994
salary,female,41048.52456905601
office,career,17935.854438511793
office,family,12684.319699665766
office,male,18765.9241599732
office,female,21100.68990592015
professional,career,19530.2449883568
professional,family,14894.589032653486
professional,male,20287.931117984674
professional,female,22486.206599807443
management,career,17890.951810221584
management,family,12654.11220578421
management,male,18741.167062225537
management,female,21085.61434269165
business,career,16589.87198272117
business,family,10704.848747025793
business,male,17499.339660411748
business,female,19999.52055282428
wedding,career,27888.769586421622
wedding,family,24792.79516948029
wedding,male,28416.57479141236
wedding,female,30020.372816684896
marriage,career,20737.24661813931
marriage,family,16371.792148629764
marriage,male,21502.646018865187
marriage,female,23553.2418230516
parents,career,17342.548916693264
parents,family,11809.738593993872
parents,male,18150.250367907956
parents,female,20581.06734522199
relatives,career,29049.830852966155
relatives,family,25978.033094082104
relatives,male,29550.034385347717
relatives,female,31053.74763909292
family,career,17206.118243467758
family,family,0.0
family,male,18058.572761287738
family,female,20490.039475167425
home,career,16186.827459226299
home,family,9975.992124167584
home,male,17089.00070769323
home,female,19635.051645966993
children,career,16202.191724032757
children,family,9999.168400197475
children,male,17068.152891534042
children,female,19630.98153815297
