First word,Second word,cosine distance
rebecca,career,5.295228
rebecca,family,4.401722
rebecca,male,5.2814903
rebecca,female,4.9312944
michelle,career,5.2952275
michelle,family,4.33619
michelle,male,5.254822
michelle,female,4.9911327
emily,career,5.3884373
emily,family,4.2011814
emily,male,5.2628107
emily,female,4.9189367
julia,career,5.2892327
julia,family,4.3235364
julia,male,5.5112596
julia,female,5.187312
anna,career,5.431538
anna,family,4.3928313
anna,male,5.4096875
anna,female,5.0974984
ben,career,5.678217
ben,family,4.821469
ben,male,5.716257
ben,female,5.542197
paul,career,5.1222863
paul,family,4.3848205
paul,male,5.1264353
paul,female,4.814192
daniel,career,5.4926925
daniel,family,4.5684094
daniel,male,5.492548
daniel,female,5.246052
john,career,5.1075735
john,family,4.1789913
john,male,5.2413464
john,female,4.9611344
jeffrey,career,5.5197043
jeffrey,family,4.6494794
jeffrey,male,5.6121054
jeffrey,female,5.3986306
career,career,0.0
career,family,4.3466706
career,male,5.3544726
career,female,5.0537004
corporation,career,5.4773483
corporation,family,5.0512915
corporation,male,6.436867
corporation,female,6.145429
salary,career,5.3610682
salary,family,5.9619637
salary,male,6.384768
salary,female,6.201165
office,career,4.8002005
office,family,4.0354066
office,male,5.4168243
office,female,5.1238127
professional,career,3.8435886
professional,family,3.9791608
professional,male,4.7749853
professional,female,4.4801993
management,career,4.6441813
management,family,4.28615
management,male,5.3457713
management,female,5.1123033
business,career,3.8436587
business,family,3.6114516
business,male,5.131901
business,female,4.8641057
wedding,career,5.7948275
wedding,family,5.1484375
wedding,male,6.203336
wedding,female,6.0811043
marriage,career,4.7184634
marriage,family,3.821035
marriage,male,5.061649
marriage,female,5.0580235
parents,career,4.5698934
parents,family,2.9947076
parents,male,4.634423
parents,female,4.569838
relatives,career,5.1335235
relatives,family,2.9262695
relatives,male,4.7537284
relatives,female,4.668771
family,career,4.3466706
family,family,0.0
family,male,4.4033713
family,female,4.2986827
home,career,4.249632
home,family,3.0069253
home,male,4.735094
home,female,4.481928
children,career,4.5922427
children,family,3.1953127
children,male,4.60684
children,female,4.4952865
