First word,Second word,cosine distance
rebecca,career,5.9103436
rebecca,family,5.274353
rebecca,male,6.567044
rebecca,female,6.220399
michelle,career,6.075557
michelle,family,5.4638295
michelle,male,6.6732435
michelle,female,6.550914
emily,career,5.870241
emily,family,5.1018887
emily,male,6.267954
emily,female,6.0538316
julia,career,5.94178
julia,family,4.7588854
julia,male,6.4193006
julia,female,6.0557165
anna,career,6.4232373
anna,family,5.880146
anna,male,6.8282332
anna,female,6.534502
ben,career,5.658973
ben,family,4.8881373
ben,male,6.240367
ben,female,6.0841527
paul,career,5.0989227
paul,family,4.6147723
paul,male,6.063142
paul,female,5.763761
daniel,career,6.004592
daniel,family,5.1880565
daniel,male,6.5243297
daniel,female,6.5161963
john,career,5.433678
john,family,4.79731
john,male,6.322957
john,female,6.129527
jeffrey,career,5.473701
jeffrey,family,4.7106133
jeffrey,male,6.123818
jeffrey,female,5.832439
career,career,0.0
career,family,4.910239
career,male,6.2370586
career,female,5.905988
corporation,career,6.2337923
corporation,family,5.7347307
corporation,male,6.924078
corporation,female,6.676942
salary,career,5.648924
salary,family,5.7423034
salary,male,6.548363
salary,female,6.4321036
office,career,5.4558682
office,family,4.6063414
office,male,6.2492027
office,female,5.879985
professional,career,4.9023046
professional,family,5.1739154
professional,male,5.906671
professional,female,5.6851196
management,career,5.7814507
management,family,5.5655665
management,male,6.4876647
management,female,6.487443
business,career,4.779016
business,family,4.4084544
business,male,5.830286
business,female,5.690928
wedding,career,5.791279
wedding,family,4.8099194
wedding,male,6.408694
wedding,female,6.347441
marriage,career,5.598773
marriage,family,4.9237223
marriage,male,6.548247
marriage,female,6.38123
parents,career,5.1757393
parents,family,3.4547374
parents,male,5.564288
parents,female,5.587629
relatives,career,6.357406
relatives,family,4.6356826
relatives,male,6.527092
relatives,female,6.3127694
family,career,4.910239
family,family,0.0
family,male,5.6471324
family,female,5.561418
home,career,4.796765
home,family,3.7901819
home,male,5.7324142
home,female,5.380576
children,career,5.200786
children,family,3.8444002
children,male,5.655354
children,female,5.437132
