First word,Second word,cosine distance
rebecca,career,5.522336
rebecca,family,4.91293
rebecca,male,5.7924256
rebecca,female,5.5244164
michelle,career,5.6740446
michelle,family,5.0442777
michelle,male,5.8887744
michelle,female,5.6535316
emily,career,5.5960145
emily,family,4.942833
emily,male,5.7192864
emily,female,5.4447727
julia,career,5.51776
julia,family,4.9091034
julia,male,6.054143
julia,female,5.761484
anna,career,5.637099
anna,family,4.96174
anna,male,5.9632373
anna,female,5.618535
ben,career,5.7835593
ben,family,5.0877957
ben,male,5.995948
ben,female,5.8785405
paul,career,5.1298327
paul,family,4.556866
paul,male,5.2988644
paul,female,5.1
daniel,career,5.6689997
daniel,family,5.0057526
daniel,male,5.812089
daniel,female,5.731622
john,career,4.8591785
john,family,4.2194576
john,male,5.270037
john,female,5.076706
jeffrey,career,5.818372
jeffrey,family,5.297195
jeffrey,male,6.169431
jeffrey,female,6.0127525
career,career,0.0
career,family,4.69248
career,male,5.7974925
career,female,5.602762
corporation,career,5.821484
corporation,family,5.5181723
corporation,male,6.558069
corporation,female,6.382418
salary,career,5.7958922
salary,family,6.2187624
salary,male,6.8718266
salary,female,6.799546
office,career,5.1127596
office,family,4.306009
office,male,5.6413455
office,female,5.4673324
professional,career,4.1281238
professional,family,4.221398
professional,male,5.2663107
professional,female,5.028547
management,career,4.8407664
management,family,4.418783
management,male,5.571701
management,female,5.4447927
business,career,4.439062
business,family,3.9877732
business,male,5.378868
business,female,5.237346
wedding,career,6.458004
wedding,family,5.7145286
wedding,male,6.868176
wedding,female,6.75715
marriage,career,5.3821096
marriage,family,4.451682
marriage,male,5.773262
marriage,female,5.7295284
parents,career,4.921934
parents,family,3.2918
parents,male,5.057742
parents,female,4.9753675
relatives,career,5.5984273
relatives,family,3.4737997
relatives,male,5.2043157
relatives,female,5.2055874
family,career,4.69248
family,family,0.0
family,male,4.8591847
family,female,4.7996345
home,career,4.616504
home,family,3.53549
home,male,5.1085663
home,female,4.9358315
children,career,4.960286
children,family,3.3661273
children,male,4.963771
children,female,4.8733277
