First word,Second word,cosine distance
rebecca,career,1066560.8819977408
rebecca,family,1064698.8866317978
rebecca,male,1096254.3120541289
rebecca,female,1097150.120220624
michelle,career,1183040.3347323714
michelle,family,1181362.4339154589
michelle,male,1209862.7795595417
michelle,female,1210677.2340332768
emily,career,1067302.8199297315
emily,family,1065333.1990981821
emily,male,1096955.8164191102
emily,female,1097844.2394068637
julia,career,1020923.3585172243
julia,family,1018967.0947790358
julia,male,1051893.487743811
julia,female,1052828.3938247305
anna,career,1022650.7319262424
anna,family,1020696.2196666758
anna,male,1053547.7668189555
anna,female,1054491.3537820927
ben,career,533949.7360342912
ben,family,530231.5264156826
ben,male,591016.3046490898
ben,female,592677.46681576
paul,career,257474.1900227955
paul,family,249595.28259287996
paul,male,361226.3054800813
paul,female,363930.5664571745
daniel,career,649990.7088039799
daniel,family,646900.4293567907
daniel,male,697618.8051002662
daniel,female,699010.4755834151
john,career,200048.2893099486
john,family,189781.87455917816
john,male,322810.7818108592
john,female,325853.6436646964
jeffrey,career,1412636.7007470767
jeffrey,family,1411230.1802201248
jeffrey,male,1435177.7865003706
jeffrey,female,1435862.5701057927
career,career,0.0
career,family,158429.52727736527
career,male,305387.2957314188
career,female,308593.9164855926
corporation,career,360709.146654332
corporation,family,355178.98933918844
corporation,male,440797.49436462345
corporation,female,442998.6020355749
salary,career,542175.9812538931
salary,family,538509.7122907173
salary,male,598420.8711990163
salary,female,600097.004210579
office,career,149294.09633637534
office,family,135389.64757286402
office,male,294074.54649694514
office,female,297403.07255278435
professional,career,159175.98664654483
professional,family,146293.4887892595
professional,male,299171.3149267959
professional,female,302522.39957327326
management,career,138967.2555809089
management,family,123948.75736802694
management,male,288987.4026426417
management,female,292367.94976277085
business,career,134440.82076753868
business,family,118776.35216530378
business,male,286826.5779262885
business,female,290231.6023947891
wedding,career,288340.1486792057
wedding,family,281366.40222699434
wedding,male,383837.44406104
wedding,female,386393.3123657821
marriage,career,250828.1618464481
marriage,family,242715.30844180175
marriage,male,356522.04324262385
marriage,female,359274.5196622189
parents,career,150631.5533287455
parents,family,136797.4094167759
parents,male,294754.03763038514
parents,female,298072.8225113705
relatives,career,294240.5315170629
relatives,family,287414.7998617889
relatives,male,388286.53338115336
relatives,female,390807.5653707367
family,career,158429.52727736527
family,family,0.0
family,male,298833.22639438446
family,female,302108.4789153719
home,career,137407.30795449263
home,family,122195.91050386081
home,male,288237.15737391764
home,female,291633.0529178917
children,career,129339.24008793163
children,family,112958.82330698583
children,male,284457.3572994676
children,female,287895.1942418907
