First word,Second word,cosine distance
rebecca,career,0.326593518217978
rebecca,family,0.18279062927093903
rebecca,male,0.2525820498043674
rebecca,female,0.2393311549715963
michelle,career,0.3251204502168483
michelle,family,0.173614938933488
michelle,male,0.24816418668641083
michelle,female,0.2383167708480214
emily,career,0.3356652296560061
emily,family,0.1858867275897258
emily,male,0.26207500116639104
emily,female,0.24909527210060822
julia,career,0.3199393985365465
julia,family,0.21492750784630343
julia,male,0.2877479177292148
julia,female,0.27377252308060473
anna,career,0.31069218618946637
anna,family,0.16093100618551615
anna,male,0.2278825099767532
anna,female,0.21376316299702836
ben,career,0.307060830915166
ben,family,0.18561123433047289
ben,male,0.25434568023198745
ben,female,0.2490830395276855
paul,career,0.29049669846235715
paul,family,0.13651766842172997
paul,male,0.20164116855721836
paul,female,0.19516501032226186
daniel,career,0.2958404732582799
daniel,family,0.1759529382959466
daniel,male,0.2444647807196978
daniel,female,0.23755277521560836
john,career,0.26477172789023795
john,family,0.11127519578453149
john,male,0.1661462740834997
john,female,0.1593515599556179
jeffrey,career,0.3379068186173374
jeffrey,family,0.22565309498651487
jeffrey,male,0.27014445155398614
jeffrey,female,0.26553733966619375
career,career,2.220446049250313e-16
career,family,0.18360850241186666
career,male,0.25291557539038356
career,female,0.2547186047901424
corporation,career,0.4699553834338748
corporation,family,0.29077304651258373
corporation,male,0.3098821123119676
corporation,female,0.30042449645027114
salary,career,0.14497340486816268
salary,family,0.09838535362982326
salary,male,0.08940539695636951
salary,female,0.09047968824298225
office,career,0.33966120979058234
office,family,0.0855063781183183
office,male,0.1309518180066057
office,female,0.12108231339314157
professional,career,0.1538295031950434
professional,family,0.14390324370073537
professional,male,0.11331337396679597
professional,female,0.12177242511027264
management,career,0.2926260954622977
management,family,0.06272916110728444
management,male,0.10304564712622899
management,female,0.09077221265945545
business,career,0.18748093060238802
business,family,0.03608886570957104
business,male,0.07222501552348981
business,female,0.06767094911285176
wedding,career,0.2366330026428881
wedding,family,0.056643913286782865
wedding,male,0.08697547829774677
wedding,female,0.08100818772894791
marriage,career,0.15442582117129333
marriage,family,0.06389693065466828
marriage,male,0.08806129440889743
marriage,female,0.08164501384458045
parents,career,0.24929667691347213
parents,family,0.11878092795245354
parents,male,0.2687984470717676
parents,female,0.25406751110420667
relatives,career,0.3152842723627032
relatives,family,0.13878301268909854
relatives,male,0.2495173953486376
relatives,female,0.22948806598273708
family,career,0.18360850241186666
family,family,0.0
family,male,0.0647017701847461
family,female,0.0580089743896407
home,career,0.2526355012487437
home,family,0.13578814632335434
home,male,0.20383285895679515
home,female,0.19580223644369743
children,career,0.28741556126470225
children,family,0.06716923120031237
children,male,0.16023529337377407
children,female,0.14232224071299882
