First word,Second word,cosine distance
rebecca,career,0.9868917801531706
rebecca,family,0.990264623368311
rebecca,male,0.9832452280511889
rebecca,female,0.9774065143766427
michelle,career,0.987354039826477
michelle,family,0.9930196361453988
michelle,male,0.9841736541459074
michelle,female,0.9780917793403413
emily,career,0.9906731416235791
emily,family,0.9881374609534596
emily,male,0.9815979971453292
emily,female,0.976498055512849
julia,career,0.9860758728122084
julia,family,0.9908226326183533
julia,male,0.9826412647021937
julia,female,0.9786840815870728
anna,career,0.9837329028793408
anna,family,0.9875873588401983
anna,male,0.9801372268386174
anna,female,0.9741837905979133
ben,career,0.9771955983983496
ben,family,0.9885450377183909
ben,male,0.97904751822844
ben,female,0.9762007990655615
paul,career,0.9687362880216867
paul,family,0.9759120246450372
paul,male,0.9825136597867425
paul,female,0.9801977964120989
daniel,career,0.9796101278327631
daniel,family,0.9869290767374549
daniel,male,0.9784769614131473
daniel,female,0.9757151996442983
john,career,0.9715357216559198
john,family,0.9602907839727798
john,male,0.9871441641577801
john,female,0.9863296633848656
jeffrey,career,0.9954254554190219
jeffrey,family,0.9979265337842168
jeffrey,male,0.9902540418903647
jeffrey,female,0.9874208160809883
career,career,0.0
career,family,0.9756250694755736
career,male,0.9830091362233324
career,female,0.9790145576564968
corporation,career,0.9792136464500892
corporation,family,0.9934480558226899
corporation,male,0.9905617605608655
corporation,female,0.990570922880077
salary,career,0.9704138395524414
salary,family,0.9944945502002693
salary,male,0.9892521475067493
salary,female,0.9897214154624843
office,career,0.9774699538129464
office,family,0.9769580477044302
office,male,0.9995670147601688
office,female,1.0007545339195016
professional,career,0.9434244366662267
professional,family,0.9797036485409492
professional,male,0.9917562924687978
professional,female,0.9871448430992391
management,career,0.9597647033456372
management,family,0.9844606934276262
management,male,1.00289098845582
management,female,1.003474207110335
business,career,0.963480291935103
business,family,0.9718733758068464
business,male,1.0082332468718662
business,female,1.0079046760696604
wedding,career,0.9751763963184361
wedding,family,0.9796276078536089
wedding,male,0.9828880754176398
wedding,female,0.9812955097830709
marriage,career,0.9718594364171735
marriage,family,0.9600634292357711
marriage,male,0.9705482144711074
marriage,female,0.9691544644426748
parents,career,0.9606366542616984
parents,family,0.9500924082608313
parents,male,0.9771607735303027
parents,female,0.9770763620409004
relatives,career,0.9878515907105868
relatives,family,0.969999320875033
relatives,male,0.9684977489393336
relatives,female,0.9705523604068251
family,career,0.9756250694755736
family,family,2.220446049250313e-16
family,male,0.984651551465747
family,female,0.9859069204511062
home,career,0.9837539903607204
home,family,0.9618735838094419
home,male,0.999743153155092
home,female,0.9992288859390823
children,career,0.9786383250290559
children,family,0.9453386161343005
children,male,0.9918395732382512
children,female,0.9922983689540552
