First word,Second word,cosine distance
rebecca,career,0.7295889981917343
rebecca,family,0.6757964799617859
rebecca,male,0.8890898133231608
rebecca,female,0.8301838118844032
michelle,career,0.7039411689513878
michelle,family,0.7313235430184961
michelle,male,0.8653672192464528
michelle,female,0.7852514118626968
emily,career,0.7347721781124309
emily,family,0.60923822215788
emily,male,0.8803067822265215
emily,female,0.8317465675739143
julia,career,0.6784258391115872
julia,family,0.6862422192754054
julia,male,0.9364783359019195
julia,female,0.8696936136027084
anna,career,0.7298187013176904
anna,family,0.5678276072516385
anna,male,0.8519110702138113
anna,female,0.8050675256153363
ben,career,0.7834122881170088
ben,family,0.8685512745015482
ben,male,0.985277943109481
ben,female,1.005184916127845
paul,career,0.6994625170965387
paul,family,0.8535569790514735
paul,male,1.061473800173369
paul,female,1.060006656620417
daniel,career,0.7172953386049801
daniel,family,0.8099788954740822
daniel,male,1.033467480883193
daniel,female,1.0001586685137818
john,career,0.6625616745318634
john,family,0.7473335696640535
john,male,0.9857447340718766
john,female,1.0234492031422433
jeffrey,career,0.727197248554665
jeffrey,family,0.800874311570066
jeffrey,male,1.0136911297703766
jeffrey,female,0.9810261997353755
career,career,1.1102230246251565e-16
career,family,0.5914163355152777
career,male,0.7503044732087024
career,female,0.7445871167902536
corporation,career,0.8252860759633045
corporation,family,0.8863943489209964
corporation,male,1.1237280926676942
corporation,female,1.1848144862284649
salary,career,0.5772158980259398
salary,family,0.6859391496866791
salary,male,0.8089809635231197
salary,female,0.7963281506482156
office,career,0.7440980892751474
office,family,0.7331943276815904
office,male,0.9591663579737361
office,female,0.9774972217979545
professional,career,0.44222522328741154
professional,family,0.6822450218283274
professional,male,0.651029711216762
professional,female,0.6496659462406642
management,career,0.6710707651198717
management,family,0.7508947243403656
management,male,0.8843738397148919
management,female,0.9228054841770608
business,career,0.5699887274613744
business,family,0.6209345128358474
business,male,0.8575229625704568
business,female,0.9169807501621252
wedding,career,0.6986668086571344
wedding,family,0.5034837393417717
wedding,male,0.8636655618033635
wedding,female,0.8156348601068386
marriage,career,0.5240179473690834
marriage,family,0.34449376523052333
marriage,male,0.718806539759901
marriage,female,0.6719533505037643
parents,career,0.6545510744454464
parents,family,0.3302260556363552
parents,male,0.606376165017716
parents,female,0.6146125029460596
relatives,career,0.8024669801423661
relatives,family,0.31665700177667133
relatives,male,0.6261789339094888
relatives,female,0.607656191044365
family,career,0.5914163355152777
family,family,0.0
family,male,0.6546104849877736
family,female,0.6738072543282029
home,career,0.6254601798794597
home,family,0.43464114204745063
home,male,0.729846349666276
home,female,0.7827875178520517
children,career,0.7167652492254557
children,family,0.43199429832206004
children,male,0.601704395038791
children,female,0.6084545321666264
