First word,Second word,cosine distance
rebecca,career,0.9892955205894661
rebecca,family,0.9897128723445521
rebecca,male,0.9914028061328201
rebecca,female,0.9921446529255078
michelle,career,0.9917281338068017
michelle,family,0.9930422465203527
michelle,male,0.9888208269568074
michelle,female,0.9864503480722892
emily,career,0.9905054656274522
emily,family,0.989016888343388
emily,male,0.9873188657132892
emily,female,0.9860183149172091
julia,career,0.9892843002564029
julia,family,0.9881444717521747
julia,male,0.9887077123606097
julia,female,0.9871936077987784
anna,career,0.9880101031959537
anna,family,0.9885792221989115
anna,male,0.9884123743459637
anna,female,0.9847414962574581
ben,career,0.9888148479110658
ben,family,0.9885596371703097
ben,male,0.9893448991827335
ben,female,0.9904597362402242
paul,career,0.9839994165090644
paul,family,0.976483396871647
paul,male,0.9823340296109878
paul,female,0.9866940988864412
daniel,career,0.9914263781076298
daniel,family,0.9892816706651788
daniel,male,0.9876645532673634
daniel,female,0.98698546781739
john,career,0.9851749122137436
john,family,0.9648251418215581
john,male,0.988437356317852
john,female,0.990934094755305
jeffrey,career,0.9933775603850311
jeffrey,family,0.9882003063642626
jeffrey,male,0.988676006577477
jeffrey,female,0.990578818860727
career,career,0.0
career,family,0.9800007486636673
career,male,0.9743236914723177
career,female,0.9735440310642947
corporation,career,0.9865021905229551
corporation,family,0.9874432014871294
corporation,male,0.9921794904503771
corporation,female,0.9918940784260314
salary,career,0.96484341421544
salary,family,0.9884654292733138
salary,male,0.985896012555338
salary,female,0.983616840640992
office,career,0.9802827847560481
office,family,0.983694624913189
office,male,0.9857709031014029
office,female,0.9865556412014336
professional,career,0.949308349796725
professional,family,0.9774772090729176
professional,male,0.9525856246840503
professional,female,0.9484262892558079
management,career,0.9748592644832651
management,family,0.9846590067128137
management,male,0.979392421296631
management,female,0.9829146915727177
business,career,0.9622724130238224
business,family,0.9733217880884152
business,male,0.9818353698257865
business,female,0.9797206997292341
wedding,career,0.9826089014246129
wedding,family,0.9761321478447108
wedding,male,0.9850938276922674
wedding,female,0.9856873893603941
marriage,career,0.9445486883688626
marriage,family,0.9694168441631131
marriage,male,0.9742652693388992
marriage,female,0.9775673086515204
parents,career,0.9762529717462967
parents,family,0.9597496145089682
parents,male,0.9721065416132441
parents,female,0.9710053960319358
relatives,career,0.9830316625104267
relatives,family,0.9659263460209518
relatives,male,0.9728364961018394
relatives,female,0.97139066368633
family,career,0.9800007486636673
family,family,0.0
family,male,0.9728884698103064
family,female,0.9757158998239401
home,career,0.9805361616000016
home,family,0.9787508271115348
home,male,0.9821301325789784
home,female,0.9863143032170322
children,career,0.9850549676962453
children,family,0.9743927339329064
children,male,0.9752673873434058
children,female,0.9745801016715314
