First word,Second word,cosine distance
rebecca,career,0.588350385427475
rebecca,family,0.44677889347076416
rebecca,male,0.6190905869007111
rebecca,female,0.6209251582622528
michelle,career,0.4465183615684509
michelle,family,0.3945072889328003
michelle,male,0.6198586523532867
michelle,female,0.6037096381187439
emily,career,0.5240629017353058
emily,family,0.36797916889190674
emily,male,0.49943387508392334
emily,female,0.4874686002731323
julia,career,0.5645368099212646
julia,family,0.3685452342033386
julia,male,0.6675791144371033
julia,female,0.6115913391113281
anna,career,0.6427195072174072
anna,family,0.5604331791400909
anna,male,0.6701361238956451
anna,female,0.6312565505504608
ben,career,0.5156082808971405
ben,family,0.45804542303085327
ben,male,0.6964026391506195
ben,female,0.6860168874263763
paul,career,0.5704821646213531
paul,family,0.4697059988975525
paul,male,0.7608759105205536
paul,female,0.7135193645954132
daniel,career,0.5691297948360443
daniel,family,0.4931768774986267
daniel,male,0.7427470088005066
daniel,female,0.7580699175596237
john,career,0.5670380890369415
john,family,0.5289830267429352
john,male,0.8276674896478653
john,female,0.7683693170547485
jeffrey,career,0.6719534993171692
jeffrey,family,0.5719943940639496
jeffrey,male,0.8060641139745712
jeffrey,female,0.7610192447900772
career,career,0.0
career,family,0.4118596911430359
career,male,0.6242688596248627
career,female,0.6018659472465515
corporation,career,0.5597743093967438
corporation,family,0.6242008805274963
corporation,male,0.8287622779607773
corporation,female,0.8416334837675095
salary,career,0.40344327688217163
salary,family,0.5816095769405365
salary,male,0.6776812076568604
salary,female,0.6769625544548035
office,career,0.5098567605018616
office,family,0.482677698135376
office,male,0.74056676030159
office,female,0.6820908188819885
professional,career,0.29820483922958374
professional,family,0.4759525656700134
professional,male,0.42694228887557983
professional,female,0.38641124963760376
management,career,0.43114256858825684
management,family,0.5149487853050232
management,male,0.6693633794784546
management,female,0.6564372181892395
business,career,0.2863580584526062
business,family,0.31942880153656006
business,male,0.6259293258190155
business,female,0.5999389290809631
wedding,career,0.4834882616996765
wedding,family,0.38501691818237305
wedding,male,0.7119804322719574
wedding,female,0.701865941286087
marriage,career,0.43127572536468506
marriage,family,0.32417190074920654
marriage,male,0.6325293183326721
marriage,female,0.6728382110595703
parents,career,0.4620126485824585
parents,family,0.18777769804000854
parents,male,0.5374893844127655
parents,female,0.5768337249755859
relatives,career,0.5937827825546265
relatives,family,0.18782657384872437
relatives,male,0.5263386070728302
relatives,female,0.5091821551322937
family,career,0.4118596911430359
family,family,0.0
family,male,0.5038399994373322
family,female,0.5100001394748688
home,career,0.4708760976791382
home,family,0.26770544052124023
home,male,0.6523147523403168
home,female,0.6140957772731781
children,career,0.5261318385601044
children,family,0.25794070959091187
children,male,0.4871695041656494
children,female,0.5323011577129364
