First word,Second word,cosine distance
rebecca,career,0.08954298614193412
rebecca,family,0.04922217717806854
rebecca,male,0.09524134359068703
rebecca,female,0.08482182094925528
michelle,career,0.0797374292255284
michelle,family,0.037236338563825244
michelle,male,0.08106077451131577
michelle,female,0.07341580098878353
emily,career,0.09425810226469011
emily,family,0.04922727404109195
emily,male,0.09519825087562073
emily,female,0.08636782901120943
julia,career,0.09225123384273659
julia,family,0.06662682768330419
julia,male,0.11995919334718042
julia,female,0.11022354600803219
anna,career,0.07636213957518079
anna,family,0.03878769014833616
anna,male,0.07850801880098068
anna,female,0.06813843817543463
ben,career,0.08486905023739222
ben,family,0.055175604105522025
ben,male,0.10019823144130324
ben,female,0.10190295286918294
paul,career,0.06115470014642577
paul,family,0.02275595872715319
paul,male,0.050332118935274894
paul,female,0.05262149189206522
daniel,career,0.07227502540454844
daniel,family,0.04980143094306333
daniel,male,0.09267952465784945
daniel,female,0.09441428637049476
john,career,0.051467673404417824
john,family,0.020268363093743913
john,male,0.04339115998779486
john,female,0.04496143517430318
jeffrey,career,0.06936148586792612
jeffrey,family,0.046561289981625786
jeffrey,male,0.08050260366121276
jeffrey,female,0.08176632444145471
career,career,0.0
career,family,0.042111128482406834
career,male,0.07160135964181769
career,female,0.0739480998967349
corporation,career,0.1559328805636534
corporation,family,0.1036421119382076
corporation,male,0.09786446567592466
corporation,female,0.09610155957657707
salary,career,0.0514700160316196
salary,family,0.04326714809110044
salary,male,0.045169720236320376
salary,female,0.04919630310000933
office,career,0.0787074143238794
office,family,0.03158575243197337
office,male,0.04112513585040334
office,female,0.03791418094596555
professional,career,0.03076813784351118
professional,family,0.027939465961959842
professional,male,0.04441368874366258
professional,female,0.04737390514726447
management,career,0.07762752763458525
management,family,0.029614502506469464
management,male,0.03864126033464199
management,female,0.037486985217412006
business,career,0.05008554264681275
business,family,0.015054358511262023
business,male,0.03522145785684916
business,female,0.034638742547302814
wedding,career,0.061431758464344566
wedding,family,0.02848140648224662
wedding,male,0.06446505143468428
wedding,female,0.06139330467911486
marriage,career,0.038275767752006584
marriage,family,0.017736434268792678
marriage,male,0.0380538895494732
marriage,female,0.036154436359034925
parents,career,0.0703907213076429
parents,family,0.02888541258048849
parents,male,0.08731560903840352
parents,female,0.08388751079171453
relatives,career,0.09362901868741402
relatives,family,0.042723423092794977
relatives,male,0.08118760468706343
relatives,female,0.07826616845783674
family,career,0.042111128482406834
family,family,0.0
family,male,0.033085266039822314
family,female,0.03206031382068231
home,career,0.0555148635670607
home,family,0.02619256735318276
home,male,0.07298182883872739
home,female,0.07068951169183313
children,career,0.0747493370798934
children,family,0.019554517104551583
children,male,0.052295160991221334
children,female,0.04882311004597206
