First word,Second word,cosine distance
rebecca,career,0.9812200388873895
rebecca,family,0.9781718424073931
rebecca,male,0.9676273740690129
rebecca,female,0.9698289487019393
michelle,career,0.9828458818033976
michelle,family,0.9777079389489733
michelle,male,0.9732030757915489
michelle,female,0.9718307673627103
emily,career,0.9806183842410903
emily,family,0.9719975967782639
emily,male,0.9635607385655722
emily,female,0.9649797012133838
julia,career,0.987178758316741
julia,family,0.9772548615090861
julia,male,0.9768575722819578
julia,female,0.9744189002242533
anna,career,0.9850743996767555
anna,family,0.9787691446059462
anna,male,0.9757802106732291
anna,female,0.9688466364311461
ben,career,0.9822359878994077
ben,family,0.968998983194666
ben,male,0.9681383943405227
ben,female,0.9690588002559052
paul,career,0.9829786494095131
paul,family,0.9535235069359963
paul,male,0.9744295724098079
paul,female,0.9675088080377199
daniel,career,0.9831504039293212
daniel,family,0.9706003693757566
daniel,male,0.9699451362741403
daniel,female,0.9704940594867921
john,career,0.98151170940722
john,family,0.9376542804612156
john,male,0.9743371980788298
john,female,0.9692774664034417
jeffrey,career,0.9950492809116326
jeffrey,family,0.9867786663936946
jeffrey,male,0.984524433195724
jeffrey,female,0.9782704714566197
career,career,0.0
career,family,0.9748568068470025
career,male,0.9731893480970037
career,female,0.963234367843478
corporation,career,0.9782740737887564
corporation,family,0.9829677693654749
corporation,male,0.980436264225395
corporation,female,0.9804038968617906
salary,career,0.9699710760129443
salary,family,0.9892921572465906
salary,male,0.9793611280708238
salary,female,0.9747110121810908
office,career,0.9776647209423993
office,family,0.9771485944370276
office,male,0.9788504164539121
office,female,0.9764709490070305
professional,career,0.9415827802514202
professional,family,0.9778331219188935
professional,male,0.9336508149871996
professional,female,0.9163352814009699
management,career,0.9655867020962019
management,family,0.9826679146356616
management,male,0.9710339010692719
management,female,0.972476848934033
business,career,0.9523346923648467
business,family,0.9598859661543221
business,male,0.9737922498381192
business,female,0.9699814876551726
wedding,career,0.9759886342981776
wedding,family,0.9703435556302494
wedding,male,0.976506108466317
wedding,female,0.9730069218544006
marriage,career,0.9488716003525657
marriage,family,0.9701724112845902
marriage,male,0.97195089370487
marriage,female,0.9742362744061828
parents,career,0.9774420151401993
parents,family,0.9475407387966934
parents,male,0.9684197762560673
parents,female,0.9701621629610911
relatives,career,0.9835696126199533
relatives,family,0.952854786325029
relatives,male,0.9701802633457066
relatives,female,0.9727569629958313
family,career,0.9748568068470025
family,family,0.0
family,male,0.9680295498251107
family,female,0.9703484811168994
home,career,0.9821116463806627
home,family,0.9596660555198067
home,male,0.9842661295056186
home,female,0.9832738247181595
children,career,0.9831459007592648
children,family,0.9579743398189619
children,male,0.9662176983498006
children,female,0.9659451332974163
