First word,Second word,cosine distance
rebecca,career,0.6298386542123517
rebecca,family,0.6538503244185419
rebecca,male,0.6908865849721666
rebecca,female,0.6765953442218875
michelle,career,0.6800971711399699
michelle,family,0.6909605157232412
michelle,male,0.7138697660811917
michelle,female,0.7061229071725594
emily,career,0.6105588489307145
emily,family,0.6027580526896069
emily,male,0.6615172527628908
emily,female,0.6546572933961994
julia,career,0.6189034357327907
julia,family,0.6093977043914061
julia,male,0.6615664477479186
julia,female,0.6574874020832755
anna,career,0.5958650056867936
anna,family,0.576164073392511
anna,male,0.6415429551121687
anna,female,0.6309790106146821
ben,career,0.6118789428418807
ben,family,0.6006161876899858
ben,male,0.6520769277692073
ben,female,0.6450549049580564
paul,career,0.6352143054638054
paul,family,0.5710428400912948
paul,male,0.6243350128815096
paul,female,0.6371463238916905
daniel,career,0.6443239008657387
daniel,family,0.6523807415718923
daniel,male,0.6907958312247207
daniel,female,0.6756826348782135
john,career,0.6602014282570419
john,family,0.5558188949903331
john,male,0.6246736457996493
john,female,0.6476216024247927
jeffrey,career,0.6805698940450196
jeffrey,family,0.7201102977347064
jeffrey,male,0.7514508639085662
jeffrey,female,0.7370097144716302
career,career,0.0
career,family,0.5103515790241613
career,male,0.5744311295094245
career,female,0.565810290954577
corporation,career,0.6023675748882134
corporation,family,0.6026969222459091
corporation,male,0.6671838600470694
corporation,female,0.6594732893427606
salary,career,0.502861160152156
salary,family,0.5731683491512594
salary,male,0.6144011765459162
salary,female,0.590096420232709
office,career,0.5129262257527429
office,family,0.4616039381677217
office,male,0.5515504393880619
office,female,0.564548284785017
professional,career,0.518464067178865
professional,family,0.5088528790471569
professional,male,0.5113351223740944
professional,female,0.5246418257998997
management,career,0.5221663884716989
management,family,0.4747758760874008
management,male,0.5333945421606813
management,female,0.5552964361806361
business,career,0.47667986009983665
business,family,0.41622464533739156
business,male,0.5028412966255404
business,female,0.5267670066654991
wedding,career,0.5604296043480979
wedding,family,0.577428759046652
wedding,male,0.6429093820153801
wedding,female,0.6254688342796945
marriage,career,0.44562518717194677
marriage,family,0.4580660761112483
marriage,male,0.5507847950134173
marriage,female,0.5467624536812894
parents,career,0.4913761529504954
parents,family,0.40168324856919546
parents,male,0.49776085527924485
parents,female,0.49277592754204835
relatives,career,0.5152426282974436
relatives,family,0.5110503394520505
relatives,male,0.5600468312354207
relatives,female,0.5358754215798845
family,career,0.5103515790241613
family,family,0.0
family,male,0.49191301514006547
family,female,0.5097745824204448
home,career,0.505094206859457
home,family,0.41978369323442843
home,male,0.5041739741244533
home,female,0.5283897480451698
children,career,0.5094049759975595
children,family,0.400021174825114
children,male,0.4858505382388959
children,female,0.494169996310601
