First word,Second word,cosine distance
rebecca,career,0.5984949171543121
rebecca,family,0.563961386680603
rebecca,male,0.6469113230705261
rebecca,female,0.6033222675323486
michelle,career,0.6332753300666809
michelle,family,0.6252226829528809
michelle,male,0.6630106866359711
michelle,female,0.6144058108329773
emily,career,0.6600644588470459
emily,family,0.5683438181877136
emily,male,0.6114313006401062
emily,female,0.5642379820346832
julia,career,0.6101091504096985
julia,family,0.5931465327739716
julia,male,0.7114485204219818
julia,female,0.6631765365600586
anna,career,0.6355168223381042
anna,family,0.5530619323253632
anna,male,0.6823026239871979
anna,female,0.6247813701629639
ben,career,0.7244658768177032
ben,family,0.681804358959198
ben,male,0.6935575008392334
ben,female,0.7039121985435486
paul,career,0.6208637356758118
paul,family,0.6357490718364716
paul,male,0.6564579606056213
paul,female,0.6522635221481323
daniel,career,0.7147090435028076
daniel,family,0.6380879580974579
daniel,male,0.6726633608341217
daniel,female,0.6784909665584564
john,career,0.5809769034385681
john,family,0.5438043177127838
john,male,0.6780696213245392
john,female,0.6610159575939178
jeffrey,career,0.6912599503993988
jeffrey,family,0.6386159360408783
jeffrey,male,0.7128917872905731
jeffrey,female,0.7185901403427124
career,career,0.0
career,family,0.556022584438324
career,male,0.6954806447029114
career,female,0.6364024579524994
corporation,career,0.6693776547908783
corporation,family,0.6833405792713165
corporation,male,0.8448527157306671
corporation,female,0.8112639337778091
salary,career,0.4947541356086731
salary,family,0.7156669199466705
salary,male,0.7241652607917786
salary,female,0.7117099165916443
office,career,0.6102037131786346
office,family,0.5424019396305084
office,male,0.7623302936553955
office,female,0.7332822382450104
professional,career,0.3817519545555115
professional,family,0.5127862095832825
professional,male,0.6489757001399994
professional,female,0.6089165806770325
management,career,0.5450654923915863
management,family,0.5870215594768524
management,male,0.749363362789154
management,female,0.7344939112663269
business,career,0.4601542353630066
business,family,0.5114129185676575
business,male,0.7579881101846695
business,female,0.7178837358951569
wedding,career,0.6992281079292297
wedding,family,0.5993450880050659
wedding,male,0.791901022195816
wedding,female,0.778988316655159
marriage,career,0.5880252718925476
marriage,family,0.410516619682312
marriage,male,0.615487813949585
marriage,female,0.6333252787590027
parents,career,0.5705073773860931
parents,family,0.27433574199676514
parents,male,0.5813110768795013
parents,female,0.5859659612178802
relatives,career,0.6915631890296936
relatives,family,0.2577515244483948
relatives,male,0.5762458443641663
relatives,female,0.5881236791610718
family,career,0.556022584438324
family,family,0.0
family,male,0.567941814661026
family,female,0.574204832315445
home,career,0.5099993348121643
home,family,0.3716023564338684
home,male,0.6491702795028687
home,female,0.6139178276062012
children,career,0.6013321578502655
children,family,0.29860514402389526
children,male,0.5822679698467255
children,female,0.5810821056365967
