First word,Second word,Association
rebecca,career,1.685254747834035
rebecca,family,2.760489380165402
rebecca,male,0.0
rebecca,female,0.9531380886112455
michelle,career,0.3623509423263756
michelle,family,2.136743626501397
michelle,male,0.866631509551812
michelle,female,3.278986610368134
emily,career,0.1817691896217513
emily,family,2.646599767052117
emily,male,0.869471491811498
emily,female,1.644865983018046
julia,career,0.369121256836185
julia,family,1.182387243766094
julia,male,0.2942746700807279
julia,female,5.288733202713898
anna,career,0.9218593393371096
anna,family,1.422782530356622
anna,male,0.2939736987996431
anna,female,2.780696903874793
ben,career,0.8875307292742934
ben,family,1.309886239523751
ben,male,0.3859453293069502
ben,female,0.5475984688345577
paul,career,1.137676576133195
paul,family,0.9193477096093202
paul,male,0.3627961195946474
paul,female,0.4575584145175235
daniel,career,1.1053833038776
daniel,family,1.743584524612222
daniel,male,0.4406225610649225
daniel,female,0.9724979450355161
john,career,1.494702217014847
john,family,1.049233768682156
john,male,0.6781588486330706
john,female,0.769764459240758
jeffrey,career,0.9932209025199552
jeffrey,family,0.8676910145368391
jeffrey,male,1.583651702486783
jeffrey,female,0.0
career,career,25.76370977729984
career,family,1.386332762740083
career,male,1.055395054940704
career,female,1.305466707018242
corporation,career,0.4619336164186339
corporation,family,0.5380684830696093
corporation,male,0.7365350006440771
corporation,female,0.0
salary,career,8.657887867249418
salary,family,1.755846439793886
salary,male,1.479070929681051
salary,female,1.865404046493021
office,career,0.81719052541179
office,family,0.7484524927980081
office,male,0.8406310857683733
office,female,0.9939410681302839
professional,career,14.89710056702483
professional,family,0.8975383138359891
professional,male,2.223172357429542
professional,female,1.992219627915506
management,career,4.466956018147669
management,family,0.3902392297065169
management,male,0.3561192925523939
management,female,0.6737064017998645
business,career,2.477060575810123
business,family,2.533455365186988
business,male,0.5779866961619768
business,female,0.656061065215422
wedding,career,0.5274896673222292
wedding,family,1.996895341428599
wedding,male,0.3234852107381138
wedding,female,0.4895754022195402
marriage,career,2.836886576611522
marriage,family,2.891398898738565
marriage,male,1.971696692433357
marriage,female,1.535905157618888
parents,career,0.9998145538896253
parents,family,3.829069406503156
parents,male,0.8695445566427427
parents,female,0.7311129809112141
relatives,career,0.4037392918418182
relatives,family,7.40695252386822
relatives,male,0.9656196550997234
relatives,female,2.435678743797158
family,career,1.386332762740083
family,family,10.13799244365526
family,male,1.288445934555997
family,female,1.151654218761727
home,career,0.7117607795696665
home,family,4.56931507430854
home,male,0.4523626011396821
home,female,0.6230675106697692
children,career,1.161106270497477
children,family,2.973012970457032
children,male,0.6671489459514341
children,female,0.6783853256960798
