First word,Second word,Association
rebecca,career,0.0
rebecca,family,1.710216534981694
rebecca,male,0.7619301050170696
rebecca,female,2.088375402130811
michelle,career,5.983783432251164
michelle,family,1.346257409688107
michelle,male,0.0
michelle,female,1.438446215197653
emily,career,0.0
emily,family,1.440286045013385
emily,male,1.056870790830129
emily,female,1.448389391800401
julia,career,0.4636371205485387
julia,family,1.981910509333396
julia,male,0.0
julia,female,1.337448927747605
anna,career,0.8567868151683351
anna,family,2.313163124641034
anna,male,0.4007705751160122
anna,female,1.098472688582567
ben,career,1.653214732591791
ben,family,0.8501654451354086
ben,male,0.6628351491622482
ben,female,0.2270957355640802
paul,career,1.805235929019831
paul,family,0.864705955153759
paul,male,0.6946011664657659
paul,female,0.2239804012262155
daniel,career,0.4332195758604636
daniel,family,1.656949353308971
daniel,male,0.303964163830534
daniel,female,0.0
john,career,1.969305868864089
john,family,1.589545355867458
john,male,0.5270568682965904
john,female,0.3904354012679344
jeffrey,career,2.805701029928927
jeffrey,family,2.209335523731717
jeffrey,male,0.9842959725756992
jeffrey,female,0.0
career,career,14.41154109370398
career,family,2.129026533720903
career,male,1.461934416638329
career,female,1.920029602782418
corporation,career,1.123566324789641
corporation,family,0.5477003970522872
corporation,male,0.0
corporation,female,0.3601266090182608
salary,career,6.040610944313098
salary,family,1.057033217719692
salary,male,0.235462999599731
salary,female,0.3226904497132311
office,career,1.035767022505145
office,family,0.6393423747674812
office,male,0.3913191301087059
office,female,0.8171940635110284
professional,career,7.591761080525496
professional,family,0.9683303570415741
professional,male,0.9646748568092858
professional,female,1.034639532621135
management,career,2.442435218535452
management,family,0.474884849658201
management,male,0.465452136109136
management,female,0.4929066850877932
business,career,2.112695466211485
business,family,1.714559190079754
business,male,0.5161759870034266
business,female,0.5441490616701646
wedding,career,0.6171129703965761
wedding,family,3.193336978785831
wedding,male,0.1443303723160088
wedding,female,1.186786021475218
marriage,career,4.892662208309619
marriage,family,8.381318533568376
marriage,male,1.867008878653959
marriage,female,2.311033073681521
parents,career,1.483031081923488
parents,family,4.022441360618613
parents,male,0.8382239443813726
parents,female,1.069520883049788
relatives,career,0.5032550731127327
relatives,family,6.510408595446097
relatives,male,3.177934802911843
relatives,female,4.83911467314376
family,career,2.129026533720904
family,family,11.64535385946184
family,male,2.15163470511767
family,female,2.009630003179869
home,career,1.219715831428024
home,family,3.965767238024358
home,male,1.039844664939134
home,female,1.05933360753286
children,career,1.137269358919683
children,family,4.139227916733128
children,male,1.414095026553888
children,female,1.259665954058819
