First word,Second word,Association
rebecca,career,0.0
rebecca,family,0.9030899869919435
rebecca,male,0.3010299956639812
rebecca,female,0.4771212547196624
michelle,career,0.6989700043360189
michelle,family,0.6989700043360189
michelle,male,0.0
michelle,female,0.3010299956639812
emily,career,0.0
emily,family,1.255272505103306
emily,male,0.6989700043360189
emily,female,0.6989700043360189
julia,career,0.3010299956639812
julia,family,1.301029995663981
julia,male,0.0
julia,female,0.6020599913279624
anna,career,0.6020599913279624
anna,family,1.568201724066995
anna,male,0.4771212547196624
anna,female,0.6989700043360189
ben,career,0.9030899869919435
ben,family,1.230448921378274
ben,male,0.6989700043360189
ben,female,0.3010299956639812
paul,career,1.505149978319906
paul,family,1.826074802700826
paul,male,1.255272505103306
paul,female,0.6989700043360189
daniel,career,0.3010299956639812
daniel,family,1.255272505103306
daniel,male,0.3010299956639812
daniel,female,0.0
john,career,1.991226075692495
john,family,2.54282542695918
john,male,1.57978359661681
john,female,1.322219294733919
jeffrey,career,0.4771212547196624
jeffrey,family,0.9030899869919435
jeffrey,male,0.3010299956639812
jeffrey,female,0.0
career,career,2.222716471147583
career,family,2.041392685158225
career,male,1.397940008672038
career,female,1.380211241711606
corporation,career,0.8450980400142568
corporation,family,1.146128035678238
corporation,male,0.0
corporation,female,0.4771212547196624
salary,career,1.278753600952829
salary,family,1.176091259055681
salary,male,0.3010299956639812
salary,female,0.3010299956639812
office,career,1.602059991327962
office,family,2.03342375548695
office,male,1.342422680822206
office,female,1.518513939877888
professional,career,2.107209969647868
professional,family,1.863322860120456
professional,male,1.380211241711606
professional,female,1.278753600952829
management,career,1.913813852383717
management,family,1.851258348719075
management,male,1.361727836017593
management,female,1.255272505103306
business,career,2.05307844348342
business,family,2.607455023214669
business,male,1.602059991327962
business,female,1.491361693834273
wedding,career,0.6020599913279624
wedding,family,1.845098040014257
wedding,male,0.3010299956639812
wedding,female,0.8450980400142568
marriage,career,1.763427993562937
marriage,family,2.638489256954637
marriage,male,1.505149978319906
marriage,female,1.462397997898956
parents,career,1.568201724066995
parents,family,2.638489256954637
parents,male,1.477121254719662
parents,female,1.447158031342219
relatives,career,0.4771212547196624
relatives,family,2.064457989226919
relatives,male,1.278753600952829
relatives,female,1.322219294733919
family,career,2.041392685158225
family,family,3.423409727733093
family,male,2.198657086954423
family,female,2.03342375548695
home,career,1.973127853599699
home,family,3.128722284338427
home,male,2.056904851336473
home,female,1.929418925714293
children,career,1.903089986991944
children,family,3.106870544478654
children,male,2.14921911265538
children,female,1.963787827345555
