First word,Second word,Association
rebecca,career,1.4554091316815738
rebecca,family,1.5901067004644323
rebecca,male,1.0210000901755278
rebecca,female,3.29711054395558
michelle,career,1.8727790956234254
michelle,family,1.3290987612907588
michelle,male,0.6966113030981314
michelle,female,4.233269377731087
emily,career,0.7609538497212958
emily,family,2.5012846952793493
emily,male,1.124845781065805
emily,female,2.966508118157667
julia,career,1.658346240013639
julia,family,1.8102107441994848
julia,male,0.741465487756216
julia,female,2.6167489831164663
anna,career,1.172160812543406
anna,family,1.9243043604769214
anna,male,1.078120690694382
anna,female,2.937574532957993
ben,career,1.0140335602153172
ben,family,0.8613803596584797
ben,male,0.9021455161971748
ben,female,0.5109469574712668
paul,career,1.1571249698759785
paul,family,0.8887478056529206
paul,male,0.7909334444454715
paul,female,0.6385393655547924
daniel,career,0.7435387025562893
daniel,family,1.188813675076518
daniel,male,1.0185537315173159
daniel,female,0.493381579505105
john,career,1.1387716936597134
john,family,1.45949760917278
john,male,0.8087487151091943
john,female,0.5545690066088413
jeffrey,career,0.8148143949993991
jeffrey,family,0.8582236032900252
jeffrey,male,0.9368043285143809
jeffrey,female,0.4033623449386091
career,career,50.21501256068068
career,family,2.0690363000387926
career,male,0.7389957081695273
career,female,1.6382175667522814
corporation,career,0.7312008096600598
corporation,family,0.49828522740824155
corporation,male,0.07760054174941872
corporation,female,0.16288677980777327
salary,career,9.784095529894225
salary,family,0.6649182576736312
salary,male,0.9218237209607816
salary,female,0.7377388032694644
office,career,0.7188907066803546
office,family,0.7128045071465106
office,male,0.38203564562280834
office,female,0.41993448166514424
professional,career,7.720500663575965
professional,family,0.8969795439009712
professional,male,0.7586020184248132
professional,female,1.0208603451468425
management,career,4.3981152402286625
management,family,0.33958633514387654
management,male,0.2155187218490494
management,female,0.2458358160178387
business,career,2.3899861156746653
business,family,1.6882530021917208
business,male,0.24094156599260225
business,female,0.408686654226083
wedding,career,0.22776778057636207
wedding,family,2.41798560388248
wedding,male,0.5465071989495408
wedding,female,0.8456491438901103
marriage,career,1.8057272912195919
marriage,family,7.827972129630832
marriage,male,3.0802586210267386
marriage,female,3.2683210081412994
parents,career,0.7836531869746078
parents,family,5.637077663465775
parents,male,0.9456134188093738
parents,female,0.9257088561272762
relatives,career,0.3411827660365859
relatives,family,10.031568356542191
relatives,male,6.0146984491029025
relatives,female,5.939569259906072
family,career,2.069036300038792
family,family,14.859105818609645
family,male,1.983958379886391
family,female,1.501046317116799
home,career,0.928148056939514
home,family,3.762730948129888
home,male,0.7820918056384688
home,female,0.889166430022603
children,career,0.6166544839560054
children,family,4.4905354056323405
children,male,1.241038020512827
children,female,0.9698184666341891
