First word,Second word,Association
rebecca,career,0.9542425094393249
rebecca,family,1.959041392321094
rebecca,male,0.0
rebecca,female,0.6020599913279624
michelle,career,0.4771212547196624
michelle,family,1.913813852383717
michelle,male,0.6020599913279624
michelle,female,1.113943352306837
emily,career,0.3010299956639812
emily,family,2.004321373782643
emily,male,0.6020599913279624
emily,female,0.8450980400142568
julia,career,0.4771212547196624
julia,family,1.653212513775344
julia,male,0.3010299956639812
julia,female,1.301029995663981
anna,career,0.7781512503836436
anna,family,1.732393759822969
anna,male,0.3010299956639812
anna,female,1.041392685158225
ben,career,1.361727836017593
ben,family,2.350248018334163
ben,male,0.8450980400142568
ben,female,1.0
paul,career,1.785329835010767
paul,family,2.523746466811565
paul,male,1.113943352306837
paul,female,1.230448921378274
daniel,career,1.113943352306837
daniel,family,2.117271295655764
daniel,male,0.6020599913279624
daniel,female,0.9030899869919435
john,career,2.093421685162235
john,family,2.773786444981194
john,male,1.556302500767287
john,female,1.633468455579586
jeffrey,career,0.3010299956639812
jeffrey,family,0.8450980400142568
jeffrey,male,0.3010299956639812
jeffrey,female,0.0
career,career,2.705007959333336
career,family,2.27415784926368
career,male,1.146128035678238
career,female,1.255272505103306
corporation,career,0.4771212547196624
corporation,family,1.230448921378274
corporation,male,0.4771212547196624
corporation,female,0.0
salary,career,1.462397997898956
salary,family,1.602059991327962
salary,male,0.6020599913279624
salary,female,0.6989700043360189
office,career,1.505149978319906
office,family,2.292256071356476
office,male,1.322219294733919
office,female,1.414973347970818
professional,career,2.309630167425899
professional,family,1.929418925714293
professional,male,1.301029995663981
professional,female,1.278753600952829
management,career,1.612783856719735
management,family,1.397940008672038
management,male,0.4771212547196624
management,female,0.6989700043360189
business,career,2.313867220369153
business,family,3.158663980813989
business,male,1.491361693834273
business,female,1.568201724066995
wedding,career,1.146128035678238
wedding,family,2.530199698203082
wedding,male,0.7781512503836436
wedding,female,0.9542425094393249
marriage,career,1.602059991327962
marriage,family,2.437750562820388
marriage,male,1.255272505103306
marriage,female,1.176091259055681
parents,career,1.531478917042255
parents,family,2.939019776448666
parents,male,1.278753600952829
parents,female,1.230448921378274
relatives,career,0.4771212547196624
relatives,family,2.403120521175818
relatives,male,0.6020599913279624
relatives,female,0.9542425094393249
family,career,2.27415784926368
family,family,3.972804322336578
family,male,2.041392685158225
family,female,2.01703333929878
home,career,2.15836249209525
home,family,3.799753966411886
home,male,1.763427993562937
home,female,1.924279286061882
children,career,2.049218022670181
children,family,3.290702243287854
children,male,1.612783856719735
children,female,1.643452676486187
