First word,Second word,Association
rebecca,career,1.4471580313422192
rebecca,family,1.9395192526186185
rebecca,male,0.9030899869919435
rebecca,female,1.3979400086720377
michelle,career,1.5185139398778875
michelle,family,1.8388490907372552
michelle,male,0.0
michelle,female,1.2787536009528289
emily,career,1.146128035678238
emily,family,2.0530784434834195
emily,male,0.9030899869919435
emily,female,1.505149978319906
julia,career,1.5185139398778875
julia,family,1.9590413923210936
julia,male,0.9542425094393249
julia,female,1.3222192947339193
anna,career,1.5440680443502757
anna,family,2.2576785748691846
anna,male,1.2041199826559248
anna,female,1.568201724066995
ben,career,1.8750612633917
ben,family,2.278753600952829
ben,male,1.505149978319906
ben,female,1.2041199826559248
paul,career,2.56702636615906
paul,family,2.870403905279027
paul,male,1.9444826721501687
paul,female,1.7853298350107671
daniel,career,1.6720978579357175
daniel,family,2.292256071356476
daniel,male,1.255272505103306
daniel,female,0.7781512503836436
john,career,2.9339931638312424
john,family,3.4551495211798278
john,male,2.376576957056512
john,female,2.1522883443830563
jeffrey,career,0.9030899869919435
jeffrey,family,1.255272505103306
jeffrey,male,0.7781512503836436
jeffrey,female,0.47712125471966244
career,career,4.000997730357794
career,family,3.3289908554494287
career,male,1.845098040014257
career,female,2.0755469613925306
corporation,career,1.7323937598229686
corporation,family,1.9138138523837167
corporation,male,0.6020599913279624
corporation,female,0.9030899869919435
salary,career,2.864511081058392
salary,family,2.187520720836463
salary,male,1.5797835966168101
salary,female,1.380211241711606
office,career,2.6190933306267428
office,family,3.0884904701823963
office,male,2.0569048513364727
office,female,2.0863598306747484
professional,career,3.659345635746177
professional,family,3.0773679052841563
professional,male,2.2355284469075487
professional,female,2.424881636631067
management,career,3.7120601424610746
management,family,2.9148718175400505
management,male,1.8573324964312685
management,female,1.8388490907372552
business,career,3.5219222448835006
business,family,3.9899390132845354
business,male,2.060697840353612
business,female,2.374748346010104
wedding,career,1.5440680443502757
wedding,family,2.962369335670021
wedding,male,1.5563025007672873
wedding,female,1.7160033436347992
marriage,career,2.3384564936046046
marriage,family,3.4050046650503694
marriage,male,2.060697840353612
marriage,female,2.0644579892269186
parents,career,2.3201462861110542
parents,family,3.727134423760489
parents,male,2.1818435879447726
parents,female,2.1583624920952498
relatives,career,0.9030899869919435
relatives,family,3.0457140589408676
relatives,male,2.2121876044039577
relatives,female,2.2600713879850747
family,career,3.3289908554494287
family,family,4.3699020200240195
family,male,2.8344207036815328
family,female,2.682145076373832
home,career,3.0916669575956846
home,family,4.2918348674156395
home,male,2.5622928644564746
home,female,2.655138434811382
children,career,2.8175653695597807
children,family,4.184521085852911
children,male,2.8796692056320534
children,female,2.72916478969277
