First word,Second word,Association
rebecca,career,2.94919580870956
rebecca,family,3.312587256198484
rebecca,male,0.0
rebecca,female,1.270850784814994
michelle,career,0.7247018846527512
michelle,family,1.899327668001241
michelle,male,1.155508679402416
michelle,female,1.092995536789378
emily,career,0.0
emily,family,3.017123734439414
emily,male,0.5796476612076654
emily,female,1.096577322012031
julia,career,0.73824251367237
julia,family,1.236132118482734
julia,male,0.0
julia,female,7.793922614525742
anna,career,0.737487471469688
anna,family,1.449627483759577
anna,male,0.587947397599286
anna,female,2.780696903874793
ben,career,0.3227384470088341
ben,family,1.351003744800281
ben,male,0.6432422155115834
ben,female,0.0
paul,career,1.061831471057648
paul,family,0.8227195719626951
paul,male,0.241864079729765
paul,female,0.4575584145175235
daniel,career,0.1842305506462665
daniel,family,1.985003920327761
daniel,male,0.2937483740432815
daniel,female,0.8335696671732996
john,career,1.433941964290665
john,family,0.9802285123944594
john,male,0.5037751446988524
john,female,0.4032099548403972
jeffrey,career,1.98644180503991
jeffrey,family,1.446151690894731
jeffrey,male,3.167303404973565
jeffrey,female,0.0
career,career,20.36656899391294
career,family,1.126858716237928
career,male,0.9742108199452656
career,female,1.228674547781874
corporation,career,0.9238672328372676
corporation,family,0.2017756811511035
corporation,male,0.7365350006440771
corporation,female,0.0
salary,career,8.039467305303031
salary,family,1.170564293195924
salary,male,1.972094572908069
salary,female,0.0
office,career,0.5272196938140582
office,family,0.5910855584148371
office,male,0.4203155428841867
office,female,0.3975764272521136
professional,career,23.77665312175391
professional,family,0.7479485948633242
professional,male,2.340181428873202
professional,female,1.77086189148045
management,career,6.030390624499354
management,family,0.325199358088764
management,male,0.3561192925523939
management,female,1.010559602699797
business,career,2.682475355267548
business,family,3.596099143362644
business,male,0.6550515889835736
business,female,0.8383002499974835
wedding,career,0.4057612825555609
wedding,family,1.760576366111605
wedding,male,0.2587881685904911
wedding,female,0.2447877011097702
marriage,career,2.618664532256788
marriage,family,2.457159503689915
marriage,male,2.551607484325521
marriage,female,1.09707511258492
parents,career,0.8483275002699849
parents,family,3.352641415832256
parents,male,0.7729284947935487
parents,female,0.6397238582973125
relatives,career,0.4037392918418182
relatives,family,5.290680374191585
relatives,male,1.287492873466298
relatives,female,4.871357487594317
family,career,1.126858716237928
family,family,7.581905762801801
family,male,1.205701700226713
family,female,0.8497642779212746
home,career,0.5475082919766665
home,family,6.577494625602591
home,male,0.3015750674264548
home,female,0.4954512735446359
children,career,0.8995958492142614
children,family,2.458218716351254
children,male,0.7005063932490059
children,female,0.7257145344655732
