First word,Second word,Association
rebecca,career,0.0
rebecca,family,0.7741790000625929
rebecca,male,-0.3922694354498915
rebecca,female,1.0623810711567971
michelle,career,2.5810579615104428
michelle,family,0.4289542852640925
michelle,male,0.0
michelle,female,0.5245112784159014
emily,career,0.0
emily,family,0.5263553635705507
emily,male,0.07979900886533142
emily,female,0.5344495154720197
julia,career,-1.108932016275115
julia,family,0.9868918209221206
julia,male,0.0
julia,female,0.4194838013515
anna,career,-0.22299181582348934
anna,family,1.209867008651317
anna,male,-1.3191515062458758
anna,female,0.13549900036081233
ben,career,0.7252741254319205
ben,family,-0.2341844728720338
ben,male,-0.5932779863269145
ben,female,-2.138627479720226
paul,career,0.8521873974359756
paul,family,-0.20971846983879547
paul,male,-0.5257432614017907
paul,female,-2.1585555960454417
daniel,career,-1.2068296595156423
daniel,family,0.7285295054883473
daniel,male,-1.718026849216873
daniel,female,0.0
john,career,0.9776872053088275
john,family,0.6686141827240776
john,male,-0.9239694609505812
john,female,-1.3568442250854795
jeffrey,career,1.4883612863567615
jeffrey,family,1.143612532168015
jeffrey,male,-0.022835903344469846
jeffrey,female,0.0
career,career,3.849152712798675
career,family,1.0901939299823267
career,male,0.5478785924716757
career,female,0.9411285544142218
corporation,career,0.16808529017944335
corporation,family,-0.86854116864697
corporation,male,0.0
corporation,female,-1.4734238936362538
salary,career,2.5946944703710115
salary,family,0.08002071473995297
salary,male,-2.0864277207725315
salary,female,-1.6317772141658429
office,career,0.05069953075105795
office,family,-0.6453393779563933
office,male,-1.3535824550336601
office,female,-0.2912493712057326
professional,career,2.9244345901771465
professional,family,-0.04642877139905615
professional,male,-0.051885330239236076
professional,female,0.04912822175275145
management,career,1.2883202976544317
management,family,-1.0743503645315766
management,male,-1.1032952762941264
management,female,-1.0206135470743958
business,career,1.0790848254603176
business,family,0.7778377099081579
business,male,-0.9540650674362688
business,female,-0.8779261840833092
wedding,career,-0.696393477616322
wedding,family,1.6750648021943406
wedding,male,-2.7925531680387086
wedding,female,0.24705983928913552
marriage,career,2.290619681867839
marriage,family,3.0671772239012265
marriage,male,0.900728788388742
marriage,female,1.2085379066661588
parents,career,0.5685488346549636
parents,family,2.0080713894107807
parents,male,-0.2545923613610072
parents,female,0.09696465228157645
relatives,career,-0.9906382844368399
relatives,family,2.7027480902611853
relatives,male,1.6680895273042422
relatives,female,2.2747431273559813
family,career,1.0901939299823273
family,family,3.5416825732969754
family,male,1.1054331643957969
family,female,1.0069299085120058
home,career,0.28654506881852176
home,family,1.9876000042429012
home,male,0.05636803042444703
home,female,0.08315699739470911
children,career,0.1855739928003427
children,family,2.0493616893238844
children,male,0.4998790718669757
children,female,0.33304120172739426
