First word,Second word,Association
rebecca,career,0.48321015381167826
rebecca,family,0.4137835634570401
rebecca,male,-0.08104831875306762
rebecca,female,1.1362397570918092
michelle,career,0.3620384109431595
michelle,family,0.18805588954593178
michelle,male,0.0
michelle,female,0.7102134326948694
emily,career,-0.6571535408125392
emily,family,0.613648780463129
emily,male,-1.263232189071912
emily,female,1.4983764029967748
julia,career,0.46671084744176544
julia,family,0.7375131687174332
julia,male,-0.5019378802023159
julia,female,0.774243884696129
anna,career,-0.10786447592739014
anna,family,0.5505989056958164
anna,male,-1.1545157155727443
anna,female,0.6070928764959423
ben,career,-0.34984420952443807
ben,family,-0.4036147043916966
ben,male,-0.04165273180969503
ben,female,-2.4797164845773727
paul,career,-0.11201053288261767
paul,family,-0.5391298925786088
paul,male,-1.2248428495124495
paul,female,-1.5731519495217976
daniel,career,-0.6601810125165268
daniel,family,0.05119390014512266
daniel,male,-0.7219391445520895
daniel,female,-2.089613569428369
john,career,-0.0755558681294733
john,family,0.12226700778908889
john,male,-0.5877166530012076
john,female,-1.7901884866775777
jeffrey,career,-0.1434535333982079
jeffrey,family,-1.0950436334589881
jeffrey,male,-0.5271397603211331
jeffrey,female,0.0
career,career,4.907288180337148
career,family,1.8990579982870124
career,male,-0.6169343548052798
career,female,-0.48210843915237606
corporation,career,-1.0932064560790313
corporation,family,-2.229221127277239
corporation,male,-4.535786372055525
corporation,female,-3.5815327020444423
salary,career,2.789507925240308
salary,family,-1.5829687497960032
salary,male,0.2658914371729078
salary,female,-1.2128143000921157
office,career,-1.3513373770935375
office,family,-1.254104998569644
office,male,-1.56509860257415
office,female,-1.8124787937327176
professional,career,3.5718667291161705
professional,family,-0.3787227402097996
professional,male,-0.07202534102877658
professional,female,0.6484882299425502
management,career,2.6365047941634985
management,family,-2.0606500289896865
management,male,-2.8463831104665323
management,female,-2.776652223035513
business,career,1.2043135946023005
business,family,1.719261832965395
business,male,-2.678146039645962
business,female,-1.386857382357309
wedding,career,-2.5059232758185965
wedding,family,0.8793650604739571
wedding,male,-2.134722000578053
wedding,female,-0.14093996638033304
marriage,career,0.9967210028691542
marriage,family,3.270055109013745
marriage,male,0.9676996572455911
marriage,female,1.002873322640241
parents,career,-0.9769391483845535
parents,family,2.3141355679173756
parents,male,0.11112651496568707
parents,female,-0.025767703081425748
relatives,career,-2.569305228389898
relatives,family,3.1632688499775834
relatives,male,3.8798985588519184
relatives,female,3.978542138198176
family,career,1.8990579982870122
family,family,2.817423211192196
family,male,0.30885625846998466
family,female,0.050380604495339154
home,career,-0.3410942599800084
home,family,2.5807629467689015
home,male,-1.2278427339790017
home,female,-0.7840733487297987
children,career,-1.5024463351922117
children,family,1.8351752909815224
children,male,0.6459780563402847
children,female,-0.16207671592930237
