First word,Second word,Association
rebecca,career,0.0001534875788755614
rebecca,family,0.0004888863623443806
rebecca,male,3.979307600477517e-05
rebecca,female,0.00013643340344494345
michelle,career,0.00020309723280020312
michelle,family,0.0004315816197004316
michelle,male,0.0
michelle,female,0.00011424219345011424
emily,career,8.141792446921775e-05
emily,family,0.0007014467338886453
emily,male,4.384042086804033e-05
emily,female,0.00019415043527275003
julia,career,0.00016985138004246283
julia,family,0.0004777070063694267
julia,male,4.246284501061571e-05
julia,female,0.00010615711252653927
anna,career,0.00011480280929227443
anna,family,0.0006077795786061588
anna,male,5.0648298217179894e-05
anna,female,0.00012155591572123175
ben,career,0.00010293217604184054
ben,family,0.0002628943415122684
ben,male,4.3120235909419685e-05
ben,female,2.0864630278751457e-05
paul,career,0.00012794081346716128
paul,family,0.00025761995320425685
paul,male,3.0246877096856063e-05
paul,female,2.0859915239211074e-05
daniel,career,8.385132794983505e-05
daniel,family,0.00035545671630908326
daniel,male,3.0988534242330335e-05
daniel,female,9.11427477715598e-06
john,career,0.00012621340657045224
john,family,0.0004193874383827032
john,male,3.486314377295708e-05
john,female,2.0741364016822568e-05
jeffrey,career,7.302315877321092e-05
jeffrey,family,0.0001773419570206551
jeffrey,male,5.215939912372209e-05
jeffrey,female,2.0863759649488834e-05
career,career,0.004366199637529625
career,family,0.0009288303359821554
career,male,3.006064408197407e-05
career,female,5.140805799526e-05
corporation,career,6.869823328883072e-05
corporation,family,0.00010499163955462803
corporation,male,3.888579242764003e-06
corporation,female,9.07335156644934e-06
salary,career,0.0009787513221845838
salary,family,0.0002048549278990989
salary,male,4.954008060305006e-05
salary,female,3.079518523973382e-05
office,career,6.111317276031266e-05
office,family,0.00018039430513586268
office,male,1.6640454269675495e-05
office,female,1.781853952770562e-05
professional,career,0.0011154761002583953
professional,family,0.0002918865798177787
professional,male,4.1802851883450714e-05
professional,female,6.478219736324233e-05
management,career,0.0005982794819865851
management,family,9.533917987402686e-05
management,male,8.244922985451775e-06
management,female,7.896545957897474e-06
business,career,0.00027402611530689275
business,family,0.0008051835027213059
business,male,9.395181096236323e-06
business,female,1.9449673146594492e-05
wedding,career,2.5864167478091527e-05
wedding,family,0.0006968111002921129
wedding,male,2.6624878286270685e-05
wedding,female,3.879625121713729e-05
marriage,career,0.0002453807359160504
marriage,family,0.002872198475699391
marriage,male,0.0001289096953660357
marriage,female,0.00013004048216749213
parents,career,6.892346844100416e-05
parents,family,0.0017674893301169046
parents,male,5.003578718553667e-05
parents,female,4.738488455319036e-05
relatives,career,2.03843913803145e-05
relatives,family,0.0032323820617355848
relatives,male,0.0004717530576587069
relatives,female,0.0005270821199767035
family,career,0.00032017540566314003
family,family,0.0035195266449912516
family,male,0.00010242008755265547
family,female,7.208451909864315e-05
home,career,0.00010490547880339744
home,family,0.0016645456037038262
home,male,3.0944565870694216e-05
home,female,3.8340657163964544e-05
children,career,5.758047881328038e-05
children,family,0.0013423449123345986
children,male,6.644576594764214e-05
children,female,4.6959689276074696e-05
