First word,Second word,Association
rebecca,career,0.0002044989775051125
rebecca,family,0.001577563540753725
rebecca,male,0.0
rebecca,female,5.842827928717499e-05
michelle,career,5.025125628140704e-05
michelle,family,0.0009045226130653266
michelle,male,5.025125628140704e-05
michelle,female,5.025125628140704e-05
emily,career,0.0
emily,family,0.001436854045878498
emily,male,2.520796571716663e-05
emily,female,5.041593143433325e-05
julia,career,5.119017148707448e-05
julia,family,0.0005886869721013564
julia,male,0.0
julia,female,0.0003583312004095213
anna,career,5.113781641523907e-05
anna,family,0.0006903605216057277
anna,male,2.556890820761953e-05
anna,female,0.0001278445410380977
ben,career,2.237887434262057e-05
ben,family,0.0006433926373503413
ben,male,2.797359292827571e-05
ben,female,0.0
paul,career,7.362802072102866e-05
paul,family,0.0003918062531226169
paul,male,1.051828867443267e-05
paul,female,2.103657734886534e-05
daniel,career,1.277465508431272e-05
daniel,family,0.0009453244762391416
daniel,male,1.277465508431272e-05
daniel,female,3.832396525293818e-05
john,career,9.943038188007684e-05
john,family,0.0004668172166234115
john,male,2.190838922781354e-05
john,female,1.853786780814992e-05
jeffrey,career,0.0001377410468319559
jeffrey,family,0.0006887052341597796
jeffrey,male,0.0001377410468319559
jeffrey,female,0.0
career,career,0.001412229911029516
career,family,0.0005366473661912159
career,male,4.236689733088547e-05
career,female,5.648919644118062e-05
corporation,career,6.406149903907751e-05
corporation,family,9.60922485586163e-05
corporation,male,3.203074951953876e-05
corporation,female,0.0
salary,career,0.0005574614065180102
salary,family,0.0005574614065180102
salary,male,8.576329331046312e-05
salary,female,0.0
office,career,3.655772464721796e-05
office,family,0.0002814944797835783
office,male,1.827886232360898e-05
office,female,1.827886232360898e-05
professional,career,0.001648687156523509
professional,family,0.0003561978424587828
professional,male,0.0001017708121310808
professional,female,8.141664970486465e-05
management,career,0.0004181508440452224
management,family,0.0001548706829797119
management,male,1.548706829797119e-05
management,female,4.646120489391359e-05
business,career,0.0001860044238890006
business,family,0.001712581272203231
business,male,2.848716401903613e-05
business,female,3.854145720222534e-05
wedding,career,2.813572674582184e-05
wedding,family,0.0008384446570254909
wedding,male,1.125429069832874e-05
wedding,female,1.125429069832874e-05
marriage,career,0.000181579743770806
marriage,family,0.001170180570967416
marriage,male,0.0001109653989710481
marriage,female,5.043881771411279e-05
parents,career,5.882352941176469e-05
parents,family,0.001596638655462185
parents,male,3.361344537815125e-05
parents,female,2.941176470588235e-05
relatives,career,2.799552071668533e-05
relatives,family,0.002519596864501679
relatives,male,5.599104143337065e-05
relatives,female,0.0002239641657334826
family,career,7.813704827018969e-05
family,family,0.003610754125327712
family,male,5.243407186552204e-05
family,female,3.906852413509484e-05
home,career,3.796454801479928e-05
home,family,0.003132420343475621
home,male,1.311502567783975e-05
home,female,2.277872880887957e-05
children,career,6.237850697768878e-05
children,family,0.001170685003046392
children,male,3.046392201235965e-05
children,female,3.336524791829865e-05
