First word,Second word,Association
rebecca,career,0.00016106721240028042
rebecca,family,0.0004453034695772459
rebecca,male,4.737270952949424e-05
rebecca,female,0.00011369450287078619
michelle,career,0.00014809173225014807
michelle,family,0.0003808073115003808
michelle,male,0.0
michelle,female,8.462384700008462e-05
emily,career,7.306736811340053e-05
emily,family,0.0005114715767938038
emily,male,2.087639088954301e-05
emily,female,0.00014613473622680106
julia,career,0.0001592356687898089
julia,family,0.0005573248407643311
julia,male,3.538570417551309e-05
julia,female,8.846426043878271e-05
anna,career,0.00010692418512515755
anna,family,0.0004896002160994056
anna,male,2.2510354763191066e-05
anna,female,7.878624167116871e-05
ben,career,9.041339787458966e-05
ben,family,0.00025269385559821203
ben,male,4.8684137317086735e-05
ben,female,9.273169012778425e-06
paul,career,0.0001066173445559677
paul,family,0.0002300385097212999
paul,male,2.143935732918916e-05
paul,female,1.7383262699342564e-05
daniel,career,7.291419821724785e-05
daniel,family,0.0003463424415319273
daniel,male,3.0380915923853266e-05
daniel,female,1.2152366369541308e-05
john,career,0.00010934572519506932
john,family,0.00036383196455041
john,male,3.3343091090873155e-05
john,female,1.4955357033406342e-05
jeffrey,career,0.00010431879824744418
jeffrey,family,0.00015647819737116625
jeffrey,male,3.477293274914806e-05
jeffrey,female,0.0
career,career,0.003457700171941075
career,family,0.0012467180166364606
career,male,3.267461313258051e-05
career,female,3.703122821692458e-05
corporation,career,5.4008045038388914e-05
corporation,family,7.129061945067336e-05
corporation,male,2.1603218015355566e-06
corporation,female,4.320643603071113e-06
salary,career,0.00079665805294094
salary,family,0.0001115767581149776
salary,male,6.025144938208791e-05
salary,female,2.2315351622995517e-05
office,career,4.515993489115473e-05
office,family,0.00014014305881983343
office,male,1.6934975584183026e-05
office,female,1.4726065725376546e-05
professional,career,0.0013702045895131066
professional,family,0.00025709161343525727
professional,male,4.766991881446134e-05
professional,female,8.10796055049385e-05
management,career,0.0007164954200033443
management,family,8.012671633748908e-05
management,male,6.967540551086006e-06
management,female,7.5481689303431734e-06
business,career,0.00026551001548281885
business,family,0.0011006372240371588
business,male,7.829317580196936e-06
business,female,1.9779328623655416e-05
wedding,career,2.0285621551444332e-05
wedding,family,0.0006149079032781563
wedding,male,1.1410662122687437e-05
wedding,female,4.691049983771502e-05
marriage,career,0.00022992664962947883
marriage,family,0.0032246270288199853
marriage,male,9.800152279289261e-05
marriage,female,0.00010365545680017487
parents,career,5.854076646431441e-05
parents,family,0.001662336859033834
parents,male,5.41225954104039e-05
parents,female,5.0808967119971e-05
relatives,career,1.941370607649e-05
relatives,family,0.002994564162298582
relatives,male,0.0007377208309066199
relatives,female,0.0008153756552125798
family,career,0.00042975388643184124
family,family,0.002356262718036898
family,male,6.207278033494271e-05
family,female,5.356280238579734e-05
home,career,9.096342165286488e-05
home,family,0.001999778400636347
home,male,2.1394823472870085e-05
home,female,3.0037765405618925e-05
children,career,4.066913899921733e-05
children,family,0.0011927175908655356
children,male,7.841244066036148e-05
children,female,4.622822994155639e-05
