First word,Second word,Association
rebecca,career,1.255272505103306
rebecca,family,1.6812412373755872
rebecca,male,0.7781512503836436
rebecca,female,1.1139433523068367
michelle,career,1.1760912590556813
michelle,family,1.568201724066995
michelle,male,0.0
michelle,female,0.9542425094393249
emily,career,0.9030899869919435
emily,family,1.6989700043360187
emily,male,0.47712125471966244
emily,female,1.1760912590556813
julia,career,1.2787536009528289
julia,family,1.806179973983887
julia,male,0.6989700043360189
julia,female,1.0413926851582251
anna,career,1.3010299956639813
anna,family,1.9444826721501687
anna,male,0.6989700043360189
anna,female,1.1760912590556813
ben,career,1.6020599913279623
ben,family,2.041392685158225
ben,male,1.3424226808222062
ben,female,0.6989700043360189
paul,career,2.2671717284030137
paul,family,2.5998830720736876
paul,male,1.5797835966168101
paul,female,1.4913616938342726
daniel,career,1.3979400086720377
daniel,family,2.060697840353612
daniel,male,1.0413926851582251
daniel,female,0.6989700043360189
john,career,2.6503075231319366
john,family,3.171726453653231
john,male,2.1367205671564067
john,female,1.792391689498254
jeffrey,career,0.8450980400142568
jeffrey,family,1.0
jeffrey,male,0.47712125471966244
jeffrey,female,0.0
career,career,3.6778805815115905
career,family,3.2350231594952237
career,male,1.662757831681574
career,female,1.7160033436347992
corporation,career,1.414973347970818
corporation,family,1.5314789170422551
corporation,male,0.3010299956639812
corporation,female,0.47712125471966244
salary,career,2.5538830266438746
salary,family,1.7075701760979363
salary,male,1.4471580313422192
salary,female,1.0413926851582251
office,career,2.2671717284030137
office,family,2.7573960287930244
office,male,1.845098040014257
office,female,1.7853298350107671
professional,career,3.5268559871258747
professional,family,2.800717078282385
professional,male,2.0718820073061255
professional,female,2.3010299956639813
management,career,3.5685537120494426
management,family,2.6180480967120925
management,male,1.568201724066995
management,female,1.6020599913279623
business,career,3.286456469746983
business,family,3.903849338096681
business,male,1.7634279935629373
business,female,2.161368002234975
wedding,career,1.2304489213782739
wedding,family,2.6866362692622934
wedding,male,1.0
wedding,female,1.5797835966168101
marriage,career,2.089905111439398
marriage,family,3.2335037603411343
marriage,male,1.724275869600789
marriage,female,1.7481880270062005
parents,career,2.0293837776852097
parents,family,3.4787107555127594
parents,male,1.99563519459755
parents,female,1.968482948553935
relatives,career,0.6989700043360189
relatives,family,2.790988475088816
relatives,male,2.184691430817599
relatives,female,2.2278867046136734
family,career,3.2350231594952237
family,family,3.9738203243526837
family,male,2.3961993470957363
family,female,2.3324384599156054
home,career,2.808210972924222
home,family,4.149680882482938
home,male,2.1818435879447726
home,female,2.3283796034387376
children,career,2.4456042032735974
children,family,3.911370707116138
children,male,2.7299742856995555
children,female,2.5010592622177517
