First word,Second word,Association
rebecca,career,1.0748947846075538
rebecca,family,2.1023539715867745
rebecca,male,0.0
rebecca,female,0.0
michelle,career,0.0
michelle,family,1.350510405514412
michelle,male,-0.05450630943474388
michelle,female,-0.1347468960087678
emily,career,0.0
emily,family,1.7826516625348199
emily,male,-0.04978627614901329
emily,female,0.8699731372769627
julia,career,-0.7008676792874381
julia,family,0.21967630377527117
julia,male,0.0
julia,female,2.476922779959726
anna,career,-0.7023439598367098
anna,family,0.8396883999722686
anna,male,-0.029275414736677753
anna,female,1.4754464994104546
ben,career,-2.8945970480744507
ben,family,-0.1199039314751969
ben,male,-1.2215285029744194
ben,female,0.0
paul,career,-0.17647959935561852
paul,family,-0.3886908251446818
paul,male,-2.3107659763131916
paul,female,-1.391006562887215
daniel,career,-1.7034501797305688
daniel,family,1.1890794271625442
daniel,male,-1.0303816346305368
daniel,female,-0.11062222120456072
john,career,0.6222366934981023
john,family,-0.15765904158028057
john,male,-1.9526222748454505
john,female,-1.7109347665321128
jeffrey,career,1.7271521229004843
jeffrey,family,-0.052743612177898816
jeffrey,male,2.4002206680005163
jeffrey,female,0.0
career,career,3.9958293115067276
career,family,-0.016727180361930823
career,male,0.11430900492912174
career,female,0.034068418355098225
corporation,career,0.0
corporation,family,0.0
corporation,male,0.0
corporation,female,0.0
salary,career,2.628588288416895
salary,family,-0.4143418524952824
salary,male,0.7166943327957707
salary,female,0.0
office,career,-1.1865582388023235
office,family,-1.2883820687680692
office,male,-1.2504552878684976
office,female,-1.9156583751636773
professional,career,5.097872354090184
professional,family,-0.7238435566828271
professional,male,1.4490128043028534
professional,female,1.1463797963923816
management,career,2.8962576440362477
management,family,-2.205566185929498
management,male,-0.7526019057510827
management,female,-0.8328424923251065
business,career,1.6698953925494202
business,family,2.2656990087993796
business,male,-0.6388887156402882
business,female,-0.871132395659362
wedding,career,-1.886259384850917
wedding,family,0.6736948829553241
wedding,male,0.0
wedding,female,0.0
marriage,career,1.2777999406374874
marriage,family,1.1067134482346273
marriage,male,0.9508684857375189
marriage,female,0.13366230499728837
parents,career,-0.13777109074412056
parents,family,1.5271180168503917
parents,male,-0.04966504636524474
parents,female,-0.7148681336604253
relatives,career,-0.571538504224988
relatives,family,2.292421950471353
relatives,male,1.1015300408750441
relatives,female,3.02128945430102
family,career,-0.0167271803619305
family,family,2.4532016331758686
family,male,-0.14202477409224848
family,female,-0.8389367211147669
home,career,-1.3284788991249536
home,family,3.1051346661771255
home,male,-2.0704478533037656
home,female,-1.150688439877789
children,career,-0.5200221560806952
children,family,0.9965395162121653
children,male,-0.8469536109806631
children,female,-1.2491222924420498
